date,gl_id,gl_account,actuals,plan,variance,variance_pct
2025-07-01,6041,general_and_admin_staff,50726.12832,55833.0,-5106.871679999997,-0.09146690451883288
2025-07-01,6042,general_and_admin_non_staff,11649.80007,10939.0,710.8000699999993,0.06497852363104482
2025-07-01,6050,data,8880.7072,9000.0,-119.29279999999926,-0.013254755555555473
2025-07-01,6051,data_staff,8880.7072,9000.0,-119.29279999999926,-0.013254755555555473
2025-07-01,6052,data_non_staff,0.0,0.0,0.0,0.0
2025-07-01,7000,total_cost,1131366.8583106,1186062.0,-54695.141689399956,-0.04611490941401036
2025-07-01,7001,total_cost_pct,0.07336824248775672,0.07201642722257988,0.001351815265176845,0.018770929318651337
2025-07-01,8000,ebitda,14798614.627300803,15810052.76,-1011438.1326991972,-0.0639743679577194
2025-07-01,8001,ebitda_pct,0.9596784088937778,0.9599696423759366,-0.00029123348215887024,-0.00030337780415437283
2025-08-01,1000,revenue,15191360.313191501,16719990.28,-1528629.966808498,-0.09142529039846416
2025-08-01,1010,subscriptions,15190394.66,16718990.28,-1528595.6199999992,-0.09142870438943752
2025-08-01,1020,services,497.8491002,500.0,-2.1508997999999906,-0.004301799599999981
2025-08-01,1030,others,467.8040913,500.0,-32.19590870000002,-0.06439181740000004
2025-08-01,2000,cogs,602485.9973002,669300.0,-66814.00269979995,-0.09982668862961296
2025-08-01,2001,cogs_pct,0.03965977930080613,0.040029927577206706,-0.00037014827640057674,-0.00924678856055042
2025-08-01,2010,payment_fees,601942.1413,668800.0,-66857.85869999998,-0.09996689398923442
2025-08-01,2020,other_costs,543.8560002,500.0,43.85600020000004,0.08771200040000007
2025-08-01,3000,gross_margin,14588874.315891301,16050690.28,-1461815.964108698,-0.0910749593075257
2025-08-01,3001,gross_margin_pct,0.9603402206991939,0.9599700724227933,0.0003701482764005837,0.0003855831416352339
2025-08-01,4000,commercial_costs,218833.126129,227344.0,-8510.873870999989,-0.03743610506985005
2025-08-01,4001,commercial_costs_pct,0.014405104060297685,0.013597137091158644,0.0008079669691390418,0.05942184473997924
2025-08-01,4010,sales,113412.679498,118451.0,-5038.320502000002,-0.042535060928147524
2025-08-01,4011,sales_staff,103720.8241,108000.0,-4279.175900000002,-0.03962199907407409
2025-08-01,4012,sales_non_staff,9691.855398,10451.0,-759.1446020000003,-0.07263846541000864
2025-08-01,4020,marketing,89843.75358,93176.0,-3332.246419999996,-0.03576292629003172
2025-08-01,4021,marketing_staff,77570.78668,80417.0,-2846.2133199999953,-0.035393179551587294
2025-08-01,4022,marketing_non_staff,12272.9669,12759.0,-486.03310000000056,-0.03809335371110593
2025-08-01,4030,csm,15576.693051,15717.0,-140.3069489999998,-0.008927082076732188
2025-08-01,4031,csm_staff,8050.171803,8417.0,-366.8281969999998,-0.043581822145657576
2025-08-01,4032,csm_non_staff,7526.521248,7300.0,226.521248,0.03103030794520548
2025-08-01,5000,contribution_margin,14588874.315891301,16050690.28,-1461815.964108698,-0.0910749593075257
2025-08-01,5001,contribution_margin_pct,0.9603402206991939,0.9599700724227933,0.0003701482764005837,0.0003855831416352339
2025-08-01,6000,fixed_costs,292981.721589,299445.0,-6463.2784109999775,-0.021584192125431972
2025-08-01,6001,fixed_costs_pct,0.019286075476373746,0.017909400363598775,0.0013766751127749707,0.07686885573082007
2025-08-01,6010,development,167789.84194,178429.0,-10639.158059999987,-0.05962684350638062
2025-08-01,6011,development_staff,148099.6148,158750.0,-10650.38519999999,-0.0670890406299212
2025-08-01,6012,development_non_staff,19690.22714,19679.0,11.227139999999054,0.0005705137456171073
2025-08-01,6020,product,41081.966824,40544.0,537.9668240000028,0.013268716061562815
2025-08-01,6021,product_staff,37719.67431,37000.0,719.6743100000022,0.019450657027027085
2025-08-01,6022,product_non_staff,3362.292514,3544.0,-181.7074859999998,-0.05127186399548527
2025-08-01,6030,talent,5049.309059,4700.0,349.30905900000016,0.07432107638297876
2025-08-01,6031,talent_staff,5049.309059,4700.0,349.30905900000016,0.07432107638297876
2025-08-01,6032,talent_non_staff,0.0,0.0,0.0,0.0
2025-08-01,6040,general_and_admin,70267.28560999999,66772.0,3495.2856099999917,0.0523465765590366
2025-08-01,6041,general_and_admin_staff,58266.24251,55833.0,2433.2425099999964,0.043580723049092766
2025-08-01,6042,general_and_admin_non_staff,12001.0431,10939.0,1062.0431000000008,0.09708776853460103
2025-08-01,6050,data,8793.318156,9000.0,-206.68184400000064,-0.022964649333333403
2025-08-01,6051,data_staff,8793.318156,9000.0,-206.68184400000064,-0.022964649333333403
2025-08-01,6052,data_non_staff,0.0,0.0,0.0,0.0
2025-08-01,7000,total_cost,1114300.8450182,1196089.0,-81788.15498179989,-0.06837965651535954
2025-08-01,7001,total_cost_pct,0.07335095883747757,0.07153646503196412,0.001814493805513448,0.025364599784217613
2025-08-01,8000,ebitda,14588874.315891301,16050690.28,-1461815.964108698,-0.0910749593075257
2025-08-01,8001,ebitda_pct,0.9603402206991939,0.9599700724227933,0.0003701482764005837,0.0003855831416352339
2025-09-01,1000,revenue,16042200.638332201,16970918.37,-928717.7316677999,-0.05472407040207806
2025-09-01,1010,subscriptions,16041208.21,16969918.37,-928710.1600000001,-0.05472684898955116
2025-09-01,1020,services,526.7729959,500.0,26.772995899999955,0.05354599179999991
2025-09-01,1030,others,465.6553363,500.0,-34.34466370000001,-0.06868932740000003
2025-09-01,2000,cogs,633586.1356978001,679337.0,-45750.864302199916,-0.06734634548419992
2025-09-01,2001,cogs_pct,0.03949496393804421,0.0400294777918963,-0.0005345138538520866,-0.013353005918061099
2025-09-01,2010,payment_fees,633088.0866,678837.0,-45748.91339999996,-0.06739307580464819
2025-09-01,2020,other_costs,498.0490978,500.0,-1.9509021999999732,-0.0039018043999999464
2025-09-01,3000,gross_margin,15408614.5026344,16291581.370000001,-882966.8673656005,-0.05419773853209441
2025-09-01,3001,gross_margin_pct,0.9605050360619558,0.9599705222081037,0.0005345138538520589,0.0005568023616210438
2025-09-01,4000,commercial_costs,238163.13797399998,227344.0,10819.137973999983,0.047589283086424024
2025-09-01,4001,commercial_costs_pct,0.014846039102946925,0.01339609295404324,0.001449946148903685,0.10823649506448513
2025-09-01,4010,sales,127997.10512,118451.0,9546.105119999993,0.08059117373428669
2025-09-01,4011,sales_staff,117482.8284,108000.0,9482.828399999999,0.08780396666666665
2025-09-01,4012,sales_non_staff,10514.27672,10451.0,63.27671999999984,0.006054609128313065
2025-09-01,4020,marketing,94006.50532,93176.0,830.5053199999966,0.008913296557053281
2025-09-01,4021,marketing_staff,80255.45511,80417.0,-161.54489000000467,-0.0020088400462589338
2025-09-01,4022,marketing_non_staff,13751.05021,12759.0,992.0502099999994,0.07775297515479265
2025-09-01,4030,csm,16159.527534,15717.0,442.52753400000074,0.02815597976713118
2025-09-01,4031,csm_staff,9120.377368,8417.0,703.3773679999995,0.08356627872163472
2025-09-01,4032,csm_non_staff,7039.150166,7300.0,-260.84983399999965,-0.03573285397260269
2025-09-01,5000,contribution_margin,15408614.5026344,16291581.370000001,-882966.8673656005,-0.05419773853209441
2025-09-01,5001,contribution_margin_pct,0.9605050360619558,0.9599705222081037,0.0005345138538520589,0.0005568023616210438
2025-09-01,6000,fixed_costs,294911.55939000007,299445.0,-4533.440609999932,-0.015139476731953889
2025-09-01,6001,fixed_costs_pct,0.018383485286009988,0.01764459609500791,0.0007388891910020783,0.041876231511535036
2025-09-01,6010,development,171537.32726000002,178429.0,-6891.67273999998,-0.03862417398517046
2025-09-01,6011,development_staff,150076.3145,158750.0,-8673.685499999992,-0.054637388976377904
2025-09-01,6012,development_non_staff,21461.01276,19679.0,1782.0127600000014,0.09055403018446066
2025-09-01,6020,product,38994.595904,40544.0,-1549.4040959999984,-0.03821537332280975
2025-09-01,6021,product_staff,35686.33556,37000.0,-1313.6644400000005,-0.035504444324324334
2025-09-01,6022,product_non_staff,3308.260344,3544.0,-235.7396560000002,-0.06651796162528222
2025-09-01,6030,talent,4628.83136,4700.0,-71.16863999999987,-0.015142263829787206
2025-09-01,6031,talent_staff,4628.83136,4700.0,-71.16863999999987,-0.015142263829787206
2025-09-01,6032,talent_non_staff,0.0,0.0,0.0,0.0
2025-09-01,6040,general_and_admin,71230.35162,66772.0,4458.351620000001,0.06676977805067995
2025-09-01,6041,general_and_admin_staff,59715.68216,55833.0,3882.6821599999967,0.06954099117009648
2025-09-01,6042,general_and_admin_non_staff,11514.66946,10939.0,575.6694599999992,0.05262541914251752
2025-09-01,6050,data,8520.453246,9000.0,-479.5467540000009,-0.05328297266666676
2025-09-01,6051,data_staff,8520.453246,9000.0,-479.5467540000009,-0.05328297266666676
2025-09-01,6052,data_non_staff,0.0,0.0,0.0,0.0
2025-09-01,7000,total_cost,1166660.8330618,1206126.0,-39465.166938199895,-0.03272060044986999
2025-09-01,7001,total_cost_pct,0.07272448832700112,0.07107016684094745,0.0016543214860536698,0.023277298472592352
2025-09-01,8000,ebitda,15408614.5026344,16291581.370000001,-882966.8673656005,-0.05419773853209441
2025-09-01,8001,ebitda_pct,0.9605050360619558,0.9599705222081037,0.0005345138538520589,0.0005568023616210438
2025-10-01,1000,revenue,18051705.3447867,17222106.42,829598.9247866981,0.048170584047912184
2025-10-01,1010,subscriptions,18050662.34,17221106.42,829555.9199999981,0.048170884016870155
2025-10-01,1020,services,535.7084343,500.0,35.70843430000002,0.07141686860000004
2025-10-01,1030,others,507.2963524,500.0,7.296352399999989,0.01459270479999998
2025-10-01,2000,cogs,649088.8230395999,689384.0,-40295.17696040007,-0.05845098952166002
2025-10-01,2001,cogs_pct,0.03595720241617259,0.04002901754221072,-0.004071815126038131,-0.10172158539100765
2025-10-01,2010,payment_fees,648566.1018,688884.0,-40317.898200000054,-0.058526396606685675
2025-10-01,2020,other_costs,522.7212396,500.0,22.72123959999999,0.04544247919999998
2025-10-01,3000,gross_margin,17402616.5217471,16532722.420000002,869894.1017470993,0.05261650680681417
2025-10-01,3001,gross_margin_pct,0.9640427975838275,0.9599709824577892,0.0040718151260382696,0.0042416022988666854
2025-10-01,4000,commercial_costs,218871.975034,227344.0,-8472.024965999997,-0.03726522347631781
2025-10-01,4001,commercial_costs_pct,0.012124725661845009,0.013200708116400083,-0.0010759824545550738,-0.08150944972552739
2025-10-01,4010,sales,115530.43414,118451.0,-2920.5658600000024,-0.02465632084152943
2025-10-01,4011,sales_staff,104617.0422,108000.0,-3382.9578000000038,-0.031323683333333366
2025-10-01,4012,sales_non_staff,10913.39194,10451.0,462.3919399999995,0.04424379867955215
2025-10-01,4020,marketing,86785.71138000001,93176.0,-6390.288619999992,-0.06858298939641101
2025-10-01,4021,marketing_staff,72825.85356,80417.0,-7591.146439999997,-0.09439728465374232
2025-10-01,4022,marketing_non_staff,13959.85782,12759.0,1200.8578199999993,0.09411849047731008
2025-10-01,4030,csm,16555.829514,15717.0,838.8295140000009,0.05337084138194318
2025-10-01,4031,csm_staff,8733.546493,8417.0,316.5464929999998,0.037607994891291414
2025-10-01,4032,csm_non_staff,7822.283021,7300.0,522.2830210000002,0.07154561931506852
2025-10-01,5000,contribution_margin,17402616.5217471,16532722.420000002,869894.1017470993,0.05261650680681417
2025-10-01,5001,contribution_margin_pct,0.9640427975838275,0.9599709824577892,0.0040718151260382696,0.0042416022988666854
2025-10-01,6000,fixed_costs,300645.425477,299445.0,1200.4254770000116,0.00400883460067796
2025-10-01,6001,fixed_costs_pct,0.016654682742416126,0.01738724594409979,-0.0007325632016836649,-0.042132215995498344
2025-10-01,6010,development,181925.88255,178429.0,3496.8825500000094,0.0195981737834097
2025-10-01,6011,development_staff,163425.3942,158750.0,4675.39420000001,0.029451302047244155
2025-10-01,6012,development_non_staff,18500.48835,19679.0,-1178.5116500000004,-0.059886765079526415
2025-10-01,6020,product,44075.355362,40544.0,3531.355362000002,0.08709933311957385
2025-10-01,6021,product_staff,40285.84121,37000.0,3285.8412099999987,0.08880651918918915
2025-10-01,6022,product_non_staff,3789.514152,3544.0,245.5141520000002,0.06927600225733639
2025-10-01,6030,talent,4706.102688,4700.0,6.102687999999944,0.0012984442553191369
2025-10-01,6031,talent_staff,4706.102688,4700.0,6.102687999999944,0.0012984442553191369
2025-10-01,6032,talent_non_staff,0.0,0.0,0.0,0.0
2025-10-01,6040,general_and_admin,61507.960326,66772.0,-5264.039674,-0.0788360341760019
2025-10-01,6041,general_and_admin_staff,51557.90692,55833.0,-4275.093079999999,-0.07656928841366215
2025-10-01,6042,general_and_admin_non_staff,9950.053406,10939.0,-988.9465939999991,-0.09040557582960043
2025-10-01,6050,data,8430.124551,9000.0,-569.8754489999992,-0.06331949433333324
2025-10-01,6051,data_staff,8430.124551,9000.0,-569.8754489999992,-0.06331949433333324
2025-10-01,6052,data_non_staff,0.0,0.0,0.0,0.0
2025-10-01,7000,total_cost,1168606.2235506,1216173.0,-47566.7764494,-0.03911185041059126
2025-10-01,7001,total_cost_pct,0.06473661082043372,0.0706169716027106,-0.005880360782276883,-0.08327121156313036
2025-10-01,8000,ebitda,17402616.5217471,16532722.420000002,869894.1017470993,0.05261650680681417
2025-10-01,8001,ebitda_pct,0.9640427975838275,0.9599709824577892,0.0040718151260382696,0.0042416022988666854
2025-11-01,1000,revenue,18232738.037168205,17473550.94,759187.0971682034,0.04344778572913259
2025-11-01,1010,subscriptions,18231708.92,17472550.94,759157.9800000004,0.043448605908027786
2025-11-01,1020,services,542.7439934,500.0,42.74399340000002,0.08548798680000004
2025-11-01,1030,others,486.3731748,500.0,-13.626825199999985,-0.027253650399999968
2025-11-01,2000,cogs,691211.4652653,699442.0,-8230.534734699992,-0.0117672869726153
2025-11-01,2001,cogs_pct,0.03791045886011395,0.040028612524249746,-0.0021181536641357926,-0.05291599010214489
2025-11-01,2010,payment_fees,690662.2204,698942.0,-8279.779600000009,-0.011846161197924877
2025-11-01,2020,other_costs,549.2448653,500.0,49.244865300000015,0.09848973060000003
2025-11-01,3000,gross_margin,17541526.571902905,16774108.940000001,767417.6319029033,0.04575012804840549
2025-11-01,3001,gross_margin_pct,0.9620895411398861,0.9599713874757503,0.0021181536641358134,0.0022064758301864698
2025-11-01,4000,commercial_costs,216353.471749,227344.0,-10990.52825100001,-0.048343163888204706
2025-11-01,4001,commercial_costs_pct,0.011866208536970933,0.013010749834458088,-0.0011445412974871554,-0.08796889587838476
2025-11-01,4010,sales,110858.21983,118451.0,-7592.780169999998,-0.0641005999949346
2025-11-01,4011,sales_staff,99741.33618,108000.0,-8258.663820000002,-0.07646910944444446
2025-11-01,4012,sales_non_staff,11116.88365,10451.0,665.8836499999998,0.06371482633240835
2025-11-01,4020,marketing,89134.002,93176.0,-4041.998000000007,-0.0433802481325664
2025-11-01,4021,marketing_staff,76254.41312,80417.0,-4162.586880000003,-0.05176252384446078
2025-11-01,4022,marketing_non_staff,12879.58888,12759.0,120.58887999999934,0.009451279880868354
2025-11-01,4030,csm,16361.249919000002,15717.0,644.2499190000017,0.04099064191639636
2025-11-01,4031,csm_staff,8750.517196,8417.0,333.5171960000007,0.039624236188665875
2025-11-01,4032,csm_non_staff,7610.732723,7300.0,310.7327230000001,0.042566126438356174
2025-11-01,5000,contribution_margin,17541526.571902905,16774108.940000001,767417.6319029033,0.04575012804840549
2025-11-01,5001,contribution_margin_pct,0.9620895411398861,0.9599713874757503,0.0021181536641358134,0.0022064758301864698
2025-11-01,6000,fixed_costs,296271.568977,299445.0,-3173.431022999983,-0.010597709171968084
2025-11-01,6001,fixed_costs_pct,0.016249428274186684,0.017137043353593243,-0.000887615079406559,-0.05179511197422784
2025-11-01,6010,development,172991.34691000002,178429.0,-5437.653089999978,-0.0304751642950416
2025-11-01,6011,development_staff,151657.5682,158750.0,-7092.431799999991,-0.04467673574803144
2025-11-01,6012,development_non_staff,21333.77871,19679.0,1654.7787099999987,0.0840885568372376
2025-11-01,6020,product,39016.497703,40544.0,-1527.502296999999,-0.037675175044396186
2025-11-01,6021,product_staff,35271.02449,37000.0,-1728.9755099999966,-0.04672906783783774
2025-11-01,6022,product_non_staff,3745.473213,3544.0,201.47321300000021,0.056849100733634375
2025-11-01,6030,talent,4700.107778,4700.0,0.10777799999959825,2.293148936161665e-05
2025-11-01,6031,talent_staff,4700.107778,4700.0,0.10777799999959825,2.293148936161665e-05
2025-11-01,6032,talent_non_staff,0.0,0.0,0.0,0.0
2025-11-01,6040,general_and_admin,70800.5971,66772.0,4028.597099999999,0.06033362936560233
2025-11-01,6041,general_and_admin_staff,60289.84289,55833.0,4456.84289,0.07982452832554224
2025-11-01,6042,general_and_admin_non_staff,10510.75421,10939.0,-428.24579000000085,-0.03914853185848806
2025-11-01,6050,data,8763.019486,9000.0,-236.98051400000077,-0.02633116822222231
2025-11-01,6051,data_staff,8763.019486,9000.0,-236.98051400000077,-0.02633116822222231
2025-11-01,6052,data_non_staff,0.0,0.0,0.0,0.0
2025-11-01,7000,total_cost,1203836.5059913,1226231.0,-22394.494008699898,-0.018262867280879294
2025-11-01,7001,total_cost_pct,0.06602609567127157,0.07017640571230108,-0.0041503100410295035,-0.05914110303745585
2025-11-01,8000,ebitda,17541526.571902905,16774108.940000001,767417.6319029033,0.04575012804840549
2025-11-01,8001,ebitda_pct,0.9620895411398861,0.9599713874757503,0.0021181536641358134,0.0022064758301864698
2025-12-01,1000,revenue,18489192.180438302,17725248.49,763943.6904383041,0.04309918085883512
2025-12-01,1010,subscriptions,18488222.48,17724248.49,763973.9900000021,0.04310332200719457
2025-12-01,1020,services,462.3545283,500.0,-37.64547169999997,-0.07529094339999995
2025-12-01,1030,others,507.34591,500.0,7.3459100000000035,0.014691820000000006
2025-12-01,2000,cogs,763847.7141595,709510.0,54337.71415949997,0.07658484610435366
2025-12-01,2001,cogs_pct,0.04131320106930666,0.040028211756821475,0.0012849893124851838,0.032102091402227084
2025-12-01,2010,payment_fees,763318.6648,709010.0,54308.66480000003,0.07659788268148549
2025-12-01,2020,other_costs,529.0493595,500.0,29.049359500000037,0.058098719000000076
2025-12-01,3000,gross_margin,17725344.466278803,17015738.49,709605.9762788042,0.04170291972316297
2025-12-01,3001,gross_margin_pct,0.9586867989306933,0.9599717882431785,-0.0012849893124852185,-0.0013385698707217707
2025-12-01,4000,commercial_costs,214107.76209899999,227344.0,-13236.237901000015,-0.058221188599655214
2025-12-01,4001,commercial_costs_pct,0.01158015774888897,0.012825997905093403,-0.0012458401562044329,-0.097133974714723
2025-12-01,4010,sales,109067.11099,118451.0,-9383.889009999999,-0.07922169513132012
2025-12-01,4011,sales_staff,98184.22052,108000.0,-9815.779479999997,-0.09088684703703702
2025-12-01,4012,sales_non_staff,10882.89047,10451.0,431.8904700000003,0.041325277006985
2025-12-01,4020,marketing,88911.65383000001,93176.0,-4264.34616999999,-0.04576657261526562
2025-12-01,4021,marketing_staff,76101.8684,80417.0,-4315.131599999993,-0.05365944514219622
2025-12-01,4022,marketing_non_staff,12809.78543,12759.0,50.785429999999906,0.003980361313582562
2025-12-01,4030,csm,16128.997279,15717.0,411.99727899999925,0.026213480880575128
2025-12-01,4031,csm_staff,9113.279677,8417.0,696.2796770000004,0.08272302209813479
2025-12-01,4032,csm_non_staff,7015.717602,7300.0,-284.2823980000003,-0.03894279424657538
2025-12-01,5000,contribution_margin,17725344.466278803,17015738.49,709605.9762788042,0.04170291972316297
2025-12-01,5001,contribution_margin_pct,0.9586867989306933,0.9599717882431785,-0.0012849893124852185,-0.0013385698707217707
2025-12-01,6000,fixed_costs,307945.444499,299445.0,8500.444498999976,0.028387331560052683
2025-12-01,6001,fixed_costs_pct,0.016655429912444116,0.016893698284057176,-0.00023826837161305958,-0.014103979342280361
2025-12-01,6010,development,193111.32904,178429.0,14682.329040000011,0.08228667447556177
2025-12-01,6011,development_staff,171691.5125,158750.0,12941.512500000012,0.08152133858267724
2025-12-01,6012,development_non_staff,21419.81654,19679.0,1740.8165399999998,0.08846061995020071
2025-12-01,6020,product,37908.044625999995,40544.0,-2635.9553740000047,-0.06501468463891093
2025-12-01,6021,product_staff,34526.74552,37000.0,-2473.2544800000032,-0.06684471567567576
2025-12-01,6022,product_non_staff,3381.299106,3544.0,-162.70089400000006,-0.0459088301354402
2025-12-01,6030,talent,4834.701633,4700.0,134.70163299999967,0.028659921914893548
2025-12-01,6031,talent_staff,4834.701633,4700.0,134.70163299999967,0.028659921914893548
2025-12-01,6032,talent_non_staff,0.0,0.0,0.0,0.0
2025-12-01,6040,general_and_admin,63127.001989000004,66772.0,-3644.998010999996,-0.05458871998741982
2025-12-01,6041,general_and_admin_staff,53263.76793,55833.0,-2569.232069999998,-0.046016371500725343
2025-12-01,6042,general_and_admin_non_staff,9863.234059,10939.0,-1075.7659409999997,-0.09834225623914432
2025-12-01,6050,data,8964.367211,9000.0,-35.63278899999932,-0.003959198777777702
2025-12-01,6051,data_staff,8964.367211,9000.0,-35.63278899999932,-0.003959198777777702
2025-12-01,6052,data_non_staff,0.0,0.0,0.0,0.0
2025-12-01,7000,total_cost,1285900.9207575,1236299.0,49601.92075749999,0.040121298130549314
2025-12-01,7001,total_cost_pct,0.06954878873063974,0.06974790794597205,-0.00019911921533230514,-0.002854841402362152
2025-12-01,8000,ebitda,17725344.466278803,17015738.49,709605.9762788042,0.04170291972316297
2025-12-01,8001,ebitda_pct,0.9586867989306933,0.9599717882431785,-0.0012849893124852185,-0.0013385698707217707
2026-01-01,1000,revenue,17182730.9983498,17972131.68,-789400.681650199,-0.04392359769590777
2026-01-01,1010,subscriptions,17181768.37,17971131.68,-789363.3099999987,-0.04392396227770552
2026-01-01,1020,services,506.5125861,500.0,6.512586100000021,0.013025172200000042
2026-01-01,1030,others,456.1157637,500.0,-43.8842363,-0.0877684726
2026-01-01,2000,cogs,751199.3535431001,719385.0,31814.353543100064,0.04422437713199478
2026-01-01,2001,cogs_pct,0.04371827468027312,0.04002780598366949,0.0036904686966036243,0.0921976262728279
2026-01-01,2010,payment_fees,750728.5936,718885.0,31843.593600000022,0.044295810317366506
2026-01-01,2020,other_costs,470.7599431,500.0,-29.240056900000013,-0.058480113800000025
2026-01-01,3000,gross_margin,16431531.6448067,17252746.68,-821215.0351932999,-0.04759908960729608
2026-01-01,3001,gross_margin_pct,0.9562817253197269,0.9599721940163305,-0.0036904686966036104,-0.0038443495755470084
2026-01-01,4000,commercial_costs,235859.64993199997,238712.0,-2852.350068000029,-0.011948917808907927
2026-01-01,4001,commercial_costs_pct,0.013726551963983579,0.01328234203100386,0.00044420993297971875,0.033443645099850365
2026-01-01,4010,sales,114134.10235999999,124374.0,-10239.89764000001,-0.08233149725826949
2026-01-01,4011,sales_staff,103301.5563,113400.0,-10098.443700000003,-0.08905153174603178
2026-01-01,4012,sales_non_staff,10832.54606,10974.0,-141.45393999999942,-0.012889916165481996
2026-01-01,4020,marketing,103800.13726999999,97835.0,5965.137269999992,0.06097140358767304
2026-01-01,4021,marketing_staff,89127.48589,84438.0,4689.485889999996,0.05553762393708989
2026-01-01,4022,marketing_non_staff,14672.65138,13397.0,1275.6513799999993,0.0952191819063969
2026-01-01,4030,csm,17925.410302,16503.0,1422.4103020000002,0.08619101387626493
2026-01-01,4031,csm_staff,9646.235534,8838.0,808.2355339999995,0.09145004910613255
2026-01-01,4032,csm_non_staff,8279.174768,7665.0,614.1747680000008,0.08012717129810838
2026-01-01,5000,contribution_margin,16431531.6448067,17252746.68,-821215.0351932999,-0.04759908960729608
2026-01-01,5001,contribution_margin_pct,0.9562817253197269,0.9599721940163305,-0.0036904686966036104,-0.0038443495755470084
2026-01-01,6000,fixed_costs,316714.72075300006,314418.0,2296.7207530000596,0.007304673247078919
2026-01-01,6001,fixed_costs_pct,0.01843215265276613,0.017494752742652952,0.0009373999101131777,0.05358177528441181
2026-01-01,6010,development,186463.47265,187351.0,-887.5273499999894,-0.004737243729683799
2026-01-01,6011,development_staff,166745.9478,166688.0,57.94779999999446,0.0003476423017853382
2026-01-01,6012,development_non_staff,19717.52485,20663.0,-945.4751499999984,-0.045756915743115634
2026-01-01,6020,product,44227.231191,42571.0,1656.231190999999,0.038905151182730004
2026-01-01,6021,product_staff,40497.35478,38850.0,1647.3547800000015,0.042402954440154475
2026-01-01,6022,product_non_staff,3729.876411,3721.0,8.87641100000019,0.0023854907282988952
2026-01-01,6030,talent,4518.582014,4935.0,-416.4179860000004,-0.08438054427558266
2026-01-01,6031,talent_staff,4518.582014,4935.0,-416.4179860000004,-0.08438054427558266
2026-01-01,6032,talent_non_staff,0.0,0.0,0.0,0.0
2026-01-01,6040,general_and_admin,72988.12969,70111.0,2877.1296900000016,0.041036780105832206
2026-01-01,6041,general_and_admin_staff,61304.09415,58625.0,2679.094149999997,0.045698834115138545
2026-01-01,6042,general_and_admin_non_staff,11684.03554,11486.0,198.03554000000076,0.017241471356433988
2026-01-01,6050,data,8517.305208,9450.0,-932.6947920000002,-0.09869786158730161
2026-01-01,6051,data_staff,8517.305208,9450.0,-932.6947920000002,-0.09869786158730161
2026-01-01,6052,data_non_staff,0.0,0.0,0.0,0.0
2026-01-01,7000,total_cost,1303773.7242281002,1272515.0,31258.724228100153,0.02456452319076801
2026-01-01,7001,total_cost_pct,0.07587697929702282,0.0708049007573263,0.005072078539696517,0.07163456887088004
2026-01-01,8000,ebitda,16431531.6448067,17252746.68,-821215.0351932999,-0.04759908960729608
2026-01-01,8001,ebitda_pct,0.9562817253197269,0.9599721940163305,-0.0036904686966036104,-0.0038443495755470084
2026-02-01,1000,revenue,16876462.995781496,18219256.06,-1342793.0642185025,-0.07370186026237245
2026-02-01,1010,subscriptions,16875481.72,18218256.06,-1342774.3399999999,-0.07370487798490191
2026-02-01,1020,services,498.829125,500.0,-1.1708750000000236,-0.0023417500000000474
2026-02-01,1030,others,482.4466565,500.0,-17.553343499999983,-0.03510668699999996
2026-02-01,2000,cogs,801975.7617312,729270.0,72705.76173120004,0.09969663050886508
2026-02-01,2001,cogs_pct,0.04752036975589405,0.04002743018696012,0.007492939568933932,0.18719511929534097
2026-02-01,2010,payment_fees,801499.4065,728770.0,72729.40650000004,0.09979747588402382
2026-02-01,2020,other_costs,476.3552312,500.0,-23.64476880000001,-0.047289537600000014
2026-02-01,3000,gross_margin,16074487.234050296,17489986.06,-1415498.8259497024,-0.08093195849863945
2026-02-01,3001,gross_margin_pct,0.952479630244106,0.9599725698130399,-0.007492939568933932,-0.007805368407967348
2026-02-01,4000,commercial_costs,242760.22644499998,238712.0,4048.2264449999784,0.016958621455980337
2026-02-01,4001,commercial_costs_pct,0.014384544113638103,0.013102181516845097,0.001282362596793006,0.09787397580657156
2026-02-01,4010,sales,129232.44248,124374.0,4858.442479999998,0.03906316818627686
2026-02-01,4011,sales_staff,118624.961,113400.0,5224.960999999996,0.04607549382716045
2026-02-01,4012,sales_non_staff,10607.48148,10974.0,-366.5185199999996,-0.03339880809185344
2026-02-01,4020,marketing,96914.77692,97835.0,-920.2230799999961,-0.009405867838707989
2026-02-01,4021,marketing_staff,83178.46166,84438.0,-1259.5383399999992,-0.014916723986830563
2026-02-01,4022,marketing_non_staff,13736.31526,13397.0,339.3152599999994,0.025327704710009658
2026-02-01,4030,csm,16613.007045,16503.0,110.00704499999847,0.006665881657880293
2026-02-01,4031,csm_staff,9299.783213,8838.0,461.7832130000006,0.052249741231047815
2026-02-01,4032,csm_non_staff,7313.223832,7665.0,-351.7761680000003,-0.04589382491846058
2026-02-01,5000,contribution_margin,16074487.234050296,17489986.06,-1415498.8259497024,-0.08093195849863945
2026-02-01,5001,contribution_margin_pct,0.952479630244106,0.9599725698130399,-0.007492939568933932,-0.007805368407967348
2026-02-01,6000,fixed_costs,300711.777089,314418.0,-13706.222911000019,-0.0435923608413005
2026-02-01,6001,fixed_costs_pct,0.017818412374925187,0.017257455461658407,0.0005609569132667795,0.03250519258259599
