date,gl_id,gl_account,value_type_id,type,amount
2026-04-01,4010,sales,1,actuals,114164.06120000001
2026-04-01,4011,sales_staff,1,actuals,102514.7964
2026-04-01,4012,sales_non_staff,1,actuals,11649.2648
2026-04-01,4020,marketing,1,actuals,100997.73931
2026-04-01,4021,marketing_staff,1,actuals,87648.22328
2026-04-01,4022,marketing_non_staff,1,actuals,13349.51603
2026-04-01,4030,csm,1,actuals,17449.469715
2026-04-01,4031,csm_staff,1,actuals,9621.856963
2026-04-01,4032,csm_non_staff,1,actuals,7827.612752
2026-04-01,6000,fixed_costs,1,actuals,321050.708124
2026-04-01,6010,development,1,actuals,190384.02446000002
2026-04-01,6011,development_staff,1,actuals,169148.3316
2026-04-01,6012,development_non_staff,1,actuals,21235.69286
2026-04-01,6020,product,1,actuals,44978.027883
2026-04-01,6021,product_staff,1,actuals,41590.01971
2026-04-01,6022,product_non_staff,1,actuals,3388.008173
2026-04-01,6030,talent,1,actuals,5173.236817
2026-04-01,6031,talent_staff,1,actuals,5173.236817
2026-04-01,6032,talent_non_staff,1,actuals,0.0
2026-04-01,6040,general_and_admin,1,actuals,71868.01249
2026-04-01,6041,general_and_admin_staff,1,actuals,59363.47694
2026-04-01,6042,general_and_admin_non_staff,1,actuals,12504.53555
2026-04-01,6050,data,1,actuals,8647.406474
2026-04-01,6051,data_staff,1,actuals,8647.406474
2026-04-01,6052,data_non_staff,1,actuals,0.0
2026-05-01,1000,revenue,1,actuals,20644305.4332117
2026-05-01,1010,subscriptions,1,actuals,20643261.67
2026-05-01,1020,services,1,actuals,518.0882465
2026-05-01,1030,others,1,actuals,525.6749652
2026-05-01,2000,cogs,1,actuals,745148.7234545
2026-05-01,2010,payment_fees,1,actuals,744630.6401
2026-05-01,2020,other_costs,1,actuals,518.0833545
2026-05-01,4000,commercial_costs,1,actuals,241943.45139
2026-05-01,4010,sales,1,actuals,125396.84385
2026-05-01,4011,sales_staff,1,actuals,114722.4874
2026-05-01,4012,sales_non_staff,1,actuals,10674.35645
2026-05-01,4020,marketing,1,actuals,100227.14665000001
2026-05-01,4021,marketing_staff,1,actuals,87974.65751
2026-05-01,4022,marketing_non_staff,1,actuals,12252.48914
2026-05-01,4030,csm,1,actuals,16319.46089
2026-05-01,4031,csm_staff,1,actuals,8566.029597
2026-05-01,4032,csm_non_staff,1,actuals,7753.431293
2026-05-01,6000,fixed_costs,1,actuals,309532.74207499996
2026-05-01,6010,development,1,actuals,180494.33041999998
2026-05-01,6011,development_staff,1,actuals,160347.3473
2026-05-01,6012,development_non_staff,1,actuals,20146.98312
2026-05-01,6020,product,1,actuals,45983.415350999996
2026-05-01,6021,product_staff,1,actuals,42037.86472
2026-05-01,6022,product_non_staff,1,actuals,3945.550631
2026-05-01,6030,talent,1,actuals,4939.335858
2026-05-01,6031,talent_staff,1,actuals,4939.335858
2026-05-01,6032,talent_non_staff,1,actuals,0.0
2026-05-01,6040,general_and_admin,1,actuals,69014.56496
2026-05-01,6041,general_and_admin_staff,1,actuals,56873.79987
2026-05-01,6042,general_and_admin_non_staff,1,actuals,12140.76509
2026-05-01,6050,data,1,actuals,9101.095486
2026-05-01,6051,data_staff,1,actuals,9101.095486
2026-05-01,6052,data_non_staff,1,actuals,0.0
2026-06-01,1000,revenue,1,actuals,20518260.772743702
2026-06-01,1010,subscriptions,1,actuals,20517209.03
2026-06-01,1020,services,1,actuals,542.8704829
2026-06-01,1030,others,1,actuals,508.8722608
2026-06-01,2000,cogs,1,actuals,752252.4425321
2026-06-01,2010,payment_fees,1,actuals,751750.906
2026-06-01,2020,other_costs,1,actuals,501.5365321
2026-06-01,4000,commercial_costs,1,actuals,249795.38622400002
2026-06-01,4010,sales,1,actuals,136534.65052
2026-06-01,4011,sales_staff,1,actuals,124736.2362
2026-06-01,4012,sales_non_staff,1,actuals,11798.41432
2026-06-01,4020,marketing,1,actuals,96741.88381
2026-06-01,4021,marketing_staff,1,actuals,83958.03442
2026-06-01,4022,marketing_non_staff,1,actuals,12783.84939
2026-06-01,4030,csm,1,actuals,16518.851894
2026-06-01,4031,csm_staff,1,actuals,8706.118332
2026-06-01,4032,csm_non_staff,1,actuals,7812.733562
2026-06-01,6000,fixed_costs,1,actuals,305455.661775
2026-06-01,6010,development,1,actuals,176463.13438
2026-06-01,6011,development_staff,1,actuals,154717.1996
2026-06-01,6012,development_non_staff,1,actuals,21745.93478
2026-06-01,6020,product,1,actuals,46355.638955
2026-06-01,6021,product_staff,1,actuals,42511.35418
2026-06-01,6022,product_non_staff,1,actuals,3844.284775
2026-06-01,6030,talent,1,actuals,4848.652836
2026-06-01,6031,talent_staff,1,actuals,4848.652836
2026-06-01,6032,talent_non_staff,1,actuals,0.0
2026-06-01,6040,general_and_admin,1,actuals,68044.65157
2026-06-01,6041,general_and_admin_staff,1,actuals,57612.49848
2026-06-01,6042,general_and_admin_non_staff,1,actuals,10432.15309
2026-06-01,6050,data,1,actuals,9743.584034
2026-06-01,6051,data_staff,1,actuals,9743.584034
2026-06-01,6052,data_non_staff,1,actuals,0.0
2026-07-01,1000,revenue,1,actuals,18034124.7465664
2026-07-01,1010,subscriptions,1,actuals,18033131.26
2026-07-01,1020,services,1,actuals,488.9575134
2026-07-01,1030,others,1,actuals,504.529053
2026-07-01,2000,cogs,1,actuals,737978.5034972001
2026-07-01,2010,payment_fees,1,actuals,737523.8392
2026-07-01,2020,other_costs,1,actuals,454.6642972
2026-07-01,4000,commercial_costs,1,actuals,254938.65958099999
2026-07-01,4010,sales,1,actuals,134037.48195
2026-07-01,4011,sales_staff,1,actuals,123411.6182
2026-07-01,4012,sales_non_staff,1,actuals,10625.86375
2026-07-01,4020,marketing,1,actuals,103817.19537
2026-07-01,4021,marketing_staff,1,actuals,90205.51857
2026-07-01,4022,marketing_non_staff,1,actuals,13611.6768
2026-07-01,4030,csm,1,actuals,17083.982260999997
2026-07-01,4031,csm_staff,1,actuals,9660.247644
2026-07-01,4032,csm_non_staff,1,actuals,7423.734617
2026-07-01,6000,fixed_costs,1,actuals,305743.80930300005
2026-07-01,6010,development,1,actuals,171950.34504000001
2026-07-01,6011,development_staff,1,actuals,152094.2405
2026-07-01,6012,development_non_staff,1,actuals,19856.10454
2026-07-01,6020,product,1,actuals,44523.982234
2026-07-01,6021,product_staff,1,actuals,40722.57815
2026-07-01,6022,product_non_staff,1,actuals,3801.404084
2026-07-01,6030,talent,1,actuals,4632.801579
2026-07-01,6031,talent_staff,1,actuals,4632.801579
2026-07-01,6032,talent_non_staff,1,actuals,0.0
2026-07-01,6040,general_and_admin,1,actuals,74295.30241
2026-07-01,6041,general_and_admin_staff,1,actuals,63140.39984
2026-07-01,6042,general_and_admin_non_staff,1,actuals,11154.90257
2026-07-01,6050,data,1,actuals,10341.37804
2026-07-01,6051,data_staff,1,actuals,10341.37804
2026-07-01,6052,data_non_staff,1,actuals,0.0
2026-08-01,1000,revenue,1,actuals,18096794.2487708
2026-08-01,1010,subscriptions,1,actuals,18095821.68
2026-08-01,1020,services,1,actuals,519.8607901
2026-08-01,1030,others,1,actuals,452.7079807
2026-08-01,2000,cogs,1,actuals,764063.5962615
2026-08-01,2010,payment_fees,1,actuals,763568.0361
2026-08-01,2020,other_costs,1,actuals,495.5601615
2026-08-01,4000,commercial_costs,1,actuals,222595.728575
2026-08-01,4010,sales,1,actuals,113045.71661
2026-08-01,4011,sales_staff,1,actuals,102103.7026
2026-08-01,4012,sales_non_staff,1,actuals,10942.01401
2026-08-01,4020,marketing,1,actuals,93231.25243
2026-08-01,4021,marketing_staff,1,actuals,78953.04105
2026-08-01,4022,marketing_non_staff,1,actuals,14278.21138
2026-08-01,4030,csm,1,actuals,16318.759535000001
2026-08-01,4031,csm_staff,1,actuals,7961.294164
2026-08-01,4032,csm_non_staff,1,actuals,8357.465371
2026-08-01,6000,fixed_costs,1,actuals,312764.18944800005
2026-08-01,6010,development,1,actuals,189618.69468000002
2026-08-01,6011,development_staff,1,actuals,168670.1949
2026-08-01,6012,development_non_staff,1,actuals,20948.49978
2026-08-01,6020,product,1,actuals,41020.804587
2026-08-01,6021,product_staff,1,actuals,37036.15248
2026-08-01,6022,product_non_staff,1,actuals,3984.652107
2026-08-01,6030,talent,1,actuals,5298.733515
2026-08-01,6031,talent_staff,1,actuals,5298.733515
2026-08-01,6032,talent_non_staff,1,actuals,0.0
2026-08-01,6040,general_and_admin,1,actuals,67686.59027
2026-08-01,6041,general_and_admin_staff,1,actuals,56934.9466
2026-08-01,6042,general_and_admin_non_staff,1,actuals,10751.64367
2026-08-01,6050,data,1,actuals,9139.366396
2026-08-01,6051,data_staff,1,actuals,9139.366396
2026-08-01,6052,data_non_staff,1,actuals,0.0
2026-09-01,1000,revenue,1,actuals,21351900.798751798
2026-09-01,1010,subscriptions,1,actuals,21350856.63
2026-09-01,1020,services,1,actuals,517.0402402
2026-09-01,1030,others,1,actuals,527.1285116
2026-09-01,2000,cogs,1,actuals,857698.0108701
2026-09-01,2010,payment_fees,1,actuals,857226.7079
2026-09-01,2020,other_costs,1,actuals,471.3029701
2026-09-01,4000,commercial_costs,1,actuals,241075.430403
2026-09-01,4010,sales,1,actuals,134157.01136
2026-09-01,4011,sales_staff,1,actuals,123774.1369
2026-09-01,4012,sales_non_staff,1,actuals,10382.87446
2026-09-01,4020,marketing,1,actuals,91056.06539
2026-09-01,4021,marketing_staff,1,actuals,77072.70737
2026-09-01,4022,marketing_non_staff,1,actuals,13983.35802
2026-09-01,4030,csm,1,actuals,15862.353653
2026-09-01,4031,csm_staff,1,actuals,8604.364191
2026-09-01,4032,csm_non_staff,1,actuals,7257.989462
2026-09-01,6000,fixed_costs,1,actuals,338545.501615
2026-09-01,6010,development,1,actuals,204108.21135
2026-09-01,6011,development_staff,1,actuals,181429.8669
2026-09-01,6012,development_non_staff,1,actuals,22678.34445
2026-09-01,6020,product,1,actuals,44684.347322
2026-09-01,6021,product_staff,1,actuals,40778.90403
2026-09-01,6022,product_non_staff,1,actuals,3905.443292
2026-09-01,6030,talent,1,actuals,4821.578283
2026-09-01,6031,talent_staff,1,actuals,4821.578283
2026-09-01,6032,talent_non_staff,1,actuals,0.0
2026-09-01,6040,general_and_admin,1,actuals,74606.19946
2026-09-01,6041,general_and_admin_staff,1,actuals,63909.21324
2026-09-01,6042,general_and_admin_non_staff,1,actuals,10696.98622
2026-09-01,6050,data,1,actuals,10325.1652
2026-09-01,6051,data_staff,1,actuals,10325.1652
2026-09-01,6052,data_non_staff,1,actuals,0.0
2026-10-01,1000,revenue,1,actuals,19856611.7989459
2026-10-01,1010,subscriptions,1,actuals,19855618.62
2026-10-01,1020,services,1,actuals,527.8196645
2026-10-01,1030,others,1,actuals,465.3592814
2026-10-01,2000,cogs,1,actuals,809908.8071587001
2026-10-01,2010,payment_fees,1,actuals,809388.0145
2026-10-01,2020,other_costs,1,actuals,520.7926587
2026-10-01,4000,commercial_costs,1,actuals,222407.750437
2026-10-01,4010,sales,1,actuals,113475.78428
2026-10-01,4011,sales_staff,1,actuals,103289.6567
2026-10-01,4012,sales_non_staff,1,actuals,10186.12758
2026-10-01,4020,marketing,1,actuals,93032.67812000001
2026-10-01,4021,marketing_staff,1,actuals,78975.96941
2026-10-01,4022,marketing_non_staff,1,actuals,14056.70871
2026-10-01,4030,csm,1,actuals,15899.288037
2026-10-01,4031,csm_staff,1,actuals,8205.862148
2026-10-01,4032,csm_non_staff,1,actuals,7693.425889
2026-10-01,6000,fixed_costs,1,actuals,336702.727972
2026-10-01,6010,development,1,actuals,203328.52126
2026-10-01,6011,development_staff,1,actuals,182941.4977
2026-10-01,6012,development_non_staff,1,actuals,20387.02356
2026-10-01,6020,product,1,actuals,45933.052992000004
2026-10-01,6021,product_staff,1,actuals,42303.20427
2026-10-01,6022,product_non_staff,1,actuals,3629.848722
2026-10-01,6030,talent,1,actuals,4685.29899
2026-10-01,6031,talent_staff,1,actuals,4685.29899
2026-10-01,6032,talent_non_staff,1,actuals,0.0
2026-10-01,6040,general_and_admin,1,actuals,73805.61221
2026-10-01,6041,general_and_admin_staff,1,actuals,62091.15284
2026-10-01,6042,general_and_admin_non_staff,1,actuals,11714.45937
2026-10-01,6050,data,1,actuals,8950.24252
2026-10-01,6051,data_staff,1,actuals,8950.24252
2026-10-01,6052,data_non_staff,1,actuals,0.0
2026-11-01,1000,revenue,1,actuals,20164280.585101098
2026-11-01,1010,subscriptions,1,actuals,20163349.5
2026-11-01,1020,services,1,actuals,454.1107099
2026-11-01,1030,others,1,actuals,476.9743912
2026-11-01,2000,cogs,1,actuals,855177.5913437
2026-11-01,2010,payment_fees,1,actuals,854666.0366
2026-11-01,2020,other_costs,1,actuals,511.5547437
2026-11-01,4000,commercial_costs,1,actuals,239444.25673899997
2026-11-01,4010,sales,1,actuals,129232.93010999999
2026-11-01,4011,sales_staff,1,actuals,118772.555
2026-11-01,4012,sales_non_staff,1,actuals,10460.37511
2026-11-01,4020,marketing,1,actuals,94253.63944
2026-11-01,4021,marketing_staff,1,actuals,80418.10425
2026-11-01,4022,marketing_non_staff,1,actuals,13835.53519
2026-11-01,4030,csm,1,actuals,15957.687189
2026-11-01,4031,csm_staff,1,actuals,7957.671614
2026-11-01,4032,csm_non_staff,1,actuals,8000.015575
2026-11-01,6000,fixed_costs,1,actuals,318000.71258899994
2026-11-01,6010,development,1,actuals,193058.34508
2026-11-01,6011,development_staff,1,actuals,171162.5927
2026-11-01,6012,development_non_staff,1,actuals,21895.75238
2026-11-01,6020,product,1,actuals,40697.75434
2026-11-01,6021,product_staff,1,actuals,36802.75785
2026-11-01,6022,product_non_staff,1,actuals,3894.99649
2026-11-01,6030,talent,1,actuals,5038.984153
2026-11-01,6031,talent_staff,1,actuals,5038.984153
2026-11-01,6032,talent_non_staff,1,actuals,0.0
2026-11-01,6040,general_and_admin,1,actuals,69434.35979
2026-11-01,6041,general_and_admin_staff,1,actuals,59012.81911
2026-11-01,6042,general_and_admin_non_staff,1,actuals,10421.54068
2026-11-01,6050,data,1,actuals,9771.269226
2026-11-01,6051,data_staff,1,actuals,9771.269226
2026-11-01,6052,data_non_staff,1,actuals,0.0
2026-12-01,1000,revenue,1,actuals,22451471.6261512
2026-12-01,1010,subscriptions,1,actuals,22450498.96
2026-12-01,1020,services,1,actuals,500.418839
2026-12-01,1030,others,1,actuals,472.2473122
2026-12-01,2000,cogs,1,actuals,833215.1119999
2026-12-01,2010,payment_fees,1,actuals,832730.8374
2026-12-01,2020,other_costs,1,actuals,484.2745999
2026-12-01,4000,commercial_costs,1,actuals,229767.379869
2026-12-01,4010,sales,1,actuals,115225.0352
2026-12-01,4011,sales_staff,1,actuals,103287.8903
2026-12-01,4012,sales_non_staff,1,actuals,11937.1449
2026-12-01,4020,marketing,1,actuals,97600.34418
2026-12-01,4021,marketing_staff,1,actuals,83268.86047
2026-12-01,4022,marketing_non_staff,1,actuals,14331.48371
2026-12-01,4030,csm,1,actuals,16942.000489
2026-12-01,4031,csm_staff,1,actuals,9495.534064
2026-12-01,4032,csm_non_staff,1,actuals,7446.466425
2026-12-01,6000,fixed_costs,1,actuals,315061.98862
2026-12-01,6010,development,1,actuals,191940.86433
2026-12-01,6011,development_staff,1,actuals,169769.1667
2026-12-01,6012,development_non_staff,1,actuals,22171.69763
2026-12-01,6020,product,1,actuals,42969.455676000005
2026-12-01,6021,product_staff,1,actuals,38877.31758
2026-12-01,6022,product_non_staff,1,actuals,4092.138096
2026-12-01,6030,talent,1,actuals,4649.86326
2026-12-01,6031,talent_staff,1,actuals,4649.86326
2026-12-01,6032,talent_non_staff,1,actuals,0.0
2026-12-01,6040,general_and_admin,1,actuals,66415.75124
2026-12-01,6041,general_and_admin_staff,1,actuals,55724.55677
2026-12-01,6042,general_and_admin_non_staff,1,actuals,10691.19447
2026-12-01,6050,data,1,actuals,9086.054114
2026-12-01,6051,data_staff,1,actuals,9086.054114
2026-12-01,6052,data_non_staff,1,actuals,0.0
2027-01-01,1000,revenue,1,actuals,19203886.493446097
2027-01-01,1010,subscriptions,1,actuals,19202841.7
2027-01-01,1020,services,1,actuals,549.953932
2027-01-01,1030,others,1,actuals,494.8395141
2027-01-01,2000,cogs,1,actuals,758720.9318537
2027-01-01,2010,payment_fees,1,actuals,758243.1362
2027-01-01,2020,other_costs,1,actuals,477.7956537
2027-01-01,4000,commercial_costs,1,actuals,246014.607041
2027-01-01,4010,sales,1,actuals,129661.28916
2027-01-01,4011,sales_staff,1,actuals,119149.6055
2027-01-01,4012,sales_non_staff,1,actuals,10511.68366
2027-01-01,4020,marketing,1,actuals,100288.17966000001
2027-01-01,4021,marketing_staff,1,actuals,86196.14831
2027-01-01,4022,marketing_non_staff,1,actuals,14092.03135
2027-01-01,4030,csm,1,actuals,16065.138221000001
2027-01-01,4031,csm_staff,1,actuals,8757.686286
2027-01-01,4032,csm_non_staff,1,actuals,7307.451935
2027-01-01,6000,fixed_costs,1,actuals,339877.707872
2027-01-01,6010,development,1,actuals,208459.38164
2027-01-01,6011,development_staff,1,actuals,188042.8591
2027-01-01,6012,development_non_staff,1,actuals,20416.52254
2027-01-01,6020,product,1,actuals,41424.152532
2027-01-01,6021,product_staff,1,actuals,37377.5645
2027-01-01,6022,product_non_staff,1,actuals,4046.588032
2027-01-01,6030,talent,1,actuals,4843.165909
2027-01-01,6031,talent_staff,1,actuals,4843.165909
2027-01-01,6032,talent_non_staff,1,actuals,0.0
2027-01-01,6040,general_and_admin,1,actuals,75254.38152
2027-01-01,6041,general_and_admin_staff,1,actuals,64310.5425
2027-01-01,6042,general_and_admin_non_staff,1,actuals,10943.83902
2027-01-01,6050,data,1,actuals,9896.626271
2027-01-01,6051,data_staff,1,actuals,9896.626271
2027-01-01,6052,data_non_staff,1,actuals,0.0
2027-02-01,1000,revenue,1,actuals,20802189.768381998
2027-02-01,1010,subscriptions,1,actuals,20801256.56
2027-02-01,1020,services,1,actuals,477.5691402
2027-02-01,1030,others,1,actuals,455.6392418
2027-02-01,2000,cogs,1,actuals,860995.0670693
2027-02-01,2010,payment_fees,1,actuals,860465.016
2027-02-01,2020,other_costs,1,actuals,530.0510693
2027-02-01,4000,commercial_costs,1,actuals,254827.22614599997
2027-02-01,4010,sales,1,actuals,131431.15182
2027-02-01,4011,sales_staff,1,actuals,119963.0332
2027-02-01,4012,sales_non_staff,1,actuals,11468.11862
2027-02-01,4020,marketing,1,actuals,106474.89586
2027-02-01,4021,marketing_staff,1,actuals,93549.63267
2027-02-01,4022,marketing_non_staff,1,actuals,12925.26319
2027-02-01,4030,csm,1,actuals,16921.178466
2027-02-01,4031,csm_staff,1,actuals,9249.46112
2027-02-01,4032,csm_non_staff,1,actuals,7671.717346
2027-02-01,6000,fixed_costs,1,actuals,318965.385435
2027-02-01,6010,development,1,actuals,191174.63359
2027-02-01,6011,development_staff,1,actuals,171493.489
2027-02-01,6012,development_non_staff,1,actuals,19681.14459
2027-02-01,6020,product,1,actuals,42915.934394
2027-02-01,6021,product_staff,1,actuals,39375.28457
2027-02-01,6022,product_non_staff,1,actuals,3540.649824
2027-02-01,6030,talent,1,actuals,5089.213701
2027-02-01,6031,talent_staff,1,actuals,5089.213701
2027-02-01,6032,talent_non_staff,1,actuals,0.0
2027-02-01,6040,general_and_admin,1,actuals,69030.53865
2027-02-01,6041,general_and_admin_staff,1,actuals,55799.05763
2027-02-01,6042,general_and_admin_non_staff,1,actuals,13231.48102
2027-02-01,6050,data,1,actuals,10755.0651
2027-02-01,6051,data_staff,1,actuals,10755.0651
2027-02-01,6052,data_non_staff,1,actuals,0.0
2027-03-01,1000,revenue,1,actuals,21803951.3970349
2027-03-01,1010,subscriptions,1,actuals,21802967.13
2027-03-01,1020,services,1,actuals,478.9393023
2027-03-01,1030,others,1,actuals,505.3277326
2027-03-01,2000,cogs,1,actuals,930217.438836
2027-03-01,2010,payment_fees,1,actuals,929742.7118
2027-03-01,2020,other_costs,1,actuals,474.727036
2027-03-01,4000,commercial_costs,1,actuals,250418.527907
2027-03-01,4010,sales,1,actuals,134472.71476
2027-03-01,4011,sales_staff,1,actuals,122445.2308
2027-03-01,4012,sales_non_staff,1,actuals,12027.48396
2027-03-01,4020,marketing,1,actuals,98341.95787000001
2027-03-01,4021,marketing_staff,1,actuals,84311.94753
2027-03-01,4022,marketing_non_staff,1,actuals,14030.01034
2027-03-01,4030,csm,1,actuals,17603.855277000002
2027-03-01,4031,csm_staff,1,actuals,8880.668619
2027-03-01,4032,csm_non_staff,1,actuals,8723.186658
2027-03-01,6000,fixed_costs,1,actuals,332421.404835
2027-03-01,6010,development,1,actuals,199044.72303999998
2027-03-01,6011,development_staff,1,actuals,178062.1978
2027-03-01,6012,development_non_staff,1,actuals,20982.52524
2027-03-01,6020,product,1,actuals,42498.034906
2027-03-01,6021,product_staff,1,actuals,38550.02072
2027-03-01,6022,product_non_staff,1,actuals,3948.014186
2027-03-01,6030,talent,1,actuals,4814.904988
2027-03-01,6031,talent_staff,1,actuals,4814.904988
2027-03-01,6032,talent_non_staff,1,actuals,0.0
2027-03-01,6040,general_and_admin,1,actuals,76120.0832
2027-03-01,6041,general_and_admin_staff,1,actuals,63528.59521
2027-03-01,6042,general_and_admin_non_staff,1,actuals,12591.48799
2027-03-01,6050,data,1,actuals,9943.658701
2027-03-01,6051,data_staff,1,actuals,9943.658701
2027-03-01,6052,data_non_staff,1,actuals,0.0
2027-04-01,1000,revenue,1,actuals,23339756.392966703
2027-04-01,1010,subscriptions,1,actuals,23338752.19
2027-04-01,1020,services,1,actuals,487.2972687
2027-04-01,1030,others,1,actuals,516.905698
2027-04-01,2000,cogs,1,actuals,940881.8452685999
2027-04-01,2010,payment_fees,1,actuals,940383.5103
2027-04-01,2020,other_costs,1,actuals,498.3349686
2027-04-01,4000,commercial_costs,1,actuals,250174.68142
2027-04-01,4010,sales,1,actuals,137507.51413999998
2027-04-01,4011,sales_staff,1,actuals,126311.3223
2027-04-01,4012,sales_non_staff,1,actuals,11196.19184
2027-04-01,4020,marketing,1,actuals,96286.43891
2027-04-01,4021,marketing_staff,1,actuals,81901.61757
2027-04-01,4022,marketing_non_staff,1,actuals,14384.82134
2027-04-01,4030,csm,1,actuals,16380.72837
2027-04-01,4031,csm_staff,1,actuals,8658.682774
2027-04-01,4032,csm_non_staff,1,actuals,7722.045596
2027-04-01,6000,fixed_costs,1,actuals,342136.692546
2027-04-01,6010,development,1,actuals,207254.07332
2027-04-01,6011,development_staff,1,actuals,184816.5604
2027-04-01,6012,development_non_staff,1,actuals,22437.51292
2027-04-01,6020,product,1,actuals,47660.187216000006
2027-04-01,6021,product_staff,1,actuals,43575.74958
2027-04-01,6022,product_non_staff,1,actuals,4084.437636
2027-04-01,6030,talent,1,actuals,4866.09174
2027-04-01,6031,talent_staff,1,actuals,4866.09174
2027-04-01,6032,talent_non_staff,1,actuals,0.0
2027-04-01,6040,general_and_admin,1,actuals,71928.89214
2027-04-01,6041,general_and_admin_staff,1,actuals,59789.6817
2027-04-01,6042,general_and_admin_non_staff,1,actuals,12139.21044
2027-04-01,6050,data,1,actuals,10427.44813
2027-04-01,6051,data_staff,1,actuals,10427.44813
2027-04-01,6052,data_non_staff,1,actuals,0.0
2027-05-01,1000,revenue,1,actuals,22531627.2893271
2027-05-01,1010,subscriptions,1,actuals,22530635.88
2027-05-01,1020,services,1,actuals,465.6771243
2027-05-01,1030,others,1,actuals,525.7322028
2027-05-01,2000,cogs,1,actuals,872788.2625616
2027-05-01,2010,payment_fees,1,actuals,872278.419
2027-05-01,2020,other_costs,1,actuals,509.8435616
2027-05-01,4000,commercial_costs,1,actuals,254544.72087500003
2027-05-01,4010,sales,1,actuals,128401.68059
2027-05-01,4011,sales_staff,1,actuals,116887.8352
2027-05-01,4012,sales_non_staff,1,actuals,11513.84539
2027-05-01,4020,marketing,1,actuals,109057.06757
2027-05-01,4021,marketing_staff,1,actuals,93983.34044
2027-05-01,4022,marketing_non_staff,1,actuals,15073.72713
2027-05-01,4030,csm,1,actuals,17085.972715
2027-05-01,4031,csm_staff,1,actuals,9353.682268
2027-05-01,4032,csm_non_staff,1,actuals,7732.290447
2027-05-01,6000,fixed_costs,1,actuals,316706.774941
2027-05-01,6010,development,1,actuals,186306.72618
2027-05-01,6011,development_staff,1,actuals,164314.608
2027-05-01,6012,development_non_staff,1,actuals,21992.11818
2027-05-01,6020,product,1,actuals,42626.464393
2027-05-01,6021,product_staff,1,actuals,39024.78787
2027-05-01,6022,product_non_staff,1,actuals,3601.676523
2027-05-01,6030,talent,1,actuals,4788.480778
2027-05-01,6031,talent_staff,1,actuals,4788.480778
2027-05-01,6032,talent_non_staff,1,actuals,0.0
2027-05-01,6040,general_and_admin,1,actuals,72524.57047
2027-05-01,6041,general_and_admin_staff,1,actuals,61368.6482
2027-05-01,6042,general_and_admin_non_staff,1,actuals,11155.92227
2027-05-01,6050,data,1,actuals,10460.53312
2027-05-01,6051,data_staff,1,actuals,10460.53312
2027-05-01,6052,data_non_staff,1,actuals,0.0
2027-06-01,1000,revenue,1,actuals,21606151.0840137
2027-06-01,1010,subscriptions,1,actuals,21605083.18
2027-06-01,1020,services,1,actuals,542.8641131
2027-06-01,1030,others,1,actuals,525.0399006
2027-06-01,2000,cogs,1,actuals,894541.9259619
2027-06-01,2010,payment_fees,1,actuals,894090.3626
2027-06-01,2020,other_costs,1,actuals,451.5633619
2027-06-01,4000,commercial_costs,1,actuals,254605.87144000002
2027-06-01,4010,sales,1,actuals,137844.32219
2027-06-01,4011,sales_staff,1,actuals,126620.3367
2027-06-01,4012,sales_non_staff,1,actuals,11223.98549
2027-06-01,4020,marketing,1,actuals,98740.45496
2027-06-01,4021,marketing_staff,1,actuals,83546.06166
2027-06-01,4022,marketing_non_staff,1,actuals,15194.3933
2027-06-01,4030,csm,1,actuals,18021.09429
2027-06-01,4031,csm_staff,1,actuals,9290.545737
2027-06-01,4032,csm_non_staff,1,actuals,8730.548553
2027-06-01,6000,fixed_costs,1,actuals,319657.30409899994
2027-06-01,6010,development,1,actuals,188611.14018999998
2027-06-01,6011,development_staff,1,actuals,165220.232
2027-06-01,6012,development_non_staff,1,actuals,23390.90819
2027-06-01,6020,product,1,actuals,41407.439373999994
2027-06-01,6021,product_staff,1,actuals,37112.64588
2027-06-01,6022,product_non_staff,1,actuals,4294.793494
2027-06-01,6030,talent,1,actuals,5639.95077
2027-06-01,6031,talent_staff,1,actuals,5639.95077
2027-06-01,6032,talent_non_staff,1,actuals,0.0
2027-06-01,6040,general_and_admin,1,actuals,74210.2804
2027-06-01,6041,general_and_admin_staff,1,actuals,63044.39727
2027-06-01,6042,general_and_admin_non_staff,1,actuals,11165.88313
2027-06-01,6050,data,1,actuals,9788.493365
2027-06-01,6051,data_staff,1,actuals,9788.493365
2027-06-01,6052,data_non_staff,1,actuals,0.0
2027-07-01,1000,revenue,1,actuals,21596158.0088808
2027-07-01,1010,subscriptions,1,actuals,21595197.64
2027-07-01,1020,services,1,actuals,463.6932923
2027-07-01,1030,others,1,actuals,496.6755885
2027-07-01,2000,cogs,1,actuals,841272.0321926
2027-07-01,2010,payment_fees,1,actuals,840773.7973
2027-07-01,2020,other_costs,1,actuals,498.2348926
2027-07-01,4000,commercial_costs,1,actuals,241900.119381
2027-07-01,4010,sales,1,actuals,125002.83157000001
2027-07-01,4011,sales_staff,1,actuals,112995.0173
2027-07-01,4012,sales_non_staff,1,actuals,12007.81427
2027-07-01,4020,marketing,1,actuals,98576.36678
2027-07-01,4021,marketing_staff,1,actuals,84387.22528
2027-07-01,4022,marketing_non_staff,1,actuals,14189.1415
2027-07-01,4030,csm,1,actuals,18320.921030999998
2027-07-01,4031,csm_staff,1,actuals,9683.076634
2027-07-01,4032,csm_non_staff,1,actuals,8637.844397
